charge_date,vendor,amount,currency,invoice_no,subject,messageId,threadId,threadUrl,source,notes
2026-05-03,Gan Bei Spice,61.04,EUR,,Delivery from Bolt Food,19dee8abd73ab485,19dee8abd73ab485,https://mail.google.com/mail/u/0/#inbox/19dee8abd73ab485,latvia-food@bolt.eu,Parsed total from email (Total charged)
2026-05-05,OpenAI,5.91,USD,,Your OpenAI API account has been funded,19df8e3cddd0be04,19df8e3cddd0be04,https://mail.google.com/mail/u/0/#inbox/19df8e3cddd0be04,tm.openai.com,Charged $5.91 to card ending in 2308 to fund API balance
2026-05-05,n8n,29.04,EUR,74546241-161146741,Your n8n receipt,19df9abd419d76c5,19df9abd419d76c5,https://mail.google.com/mail/u/0/#inbox/19df9abd419d76c5,help@paddle.com,Subscription receipt (Paddle)
2026-05-06,Etsy,2.5,GBP,4049930154,Etsy Order confirmation for: £2.50 from: xs7yhskbyg0uhfnq (4049930154),19dfe1346da6afc4,19dfe1346da6afc4,https://mail.google.com/mail/u/0/#inbox/19dfe1346da6afc4,transaction@etsy.com,Order 4049930154 (Transaction 5055431332). Item total £2.50.
2026-05-07,Apple,29.99,EUR,,Your Subscription is Expiring,19e03303708764f8,19e03303708764f8,https://mail.google.com/mail/u/0/#inbox/19e03303708764f8,no_reply@email.apple.com,Subscription expiration notice; price parsed from email.
2026-05-09,Bolt,19.9,EUR,,Your Bolt ride on Saturday,19e0d0aeba21d395,19e0d0aeba21d395,https://mail.google.com/mail/u/0/#inbox/19e0d0aeba21d395,receipts-latvia@bolt.eu,Parsed total charged from email; no invoice number found.
2026-05-09,Bolt,12.9,EUR,,Your Bolt ride on Saturday,19e0dd0c9b777d33,19e0d0aeba21d395,https://mail.google.com/mail/u/0/#inbox/19e0d0aeba21d395,receipts-latvia@bolt.eu,Parsed total from email (Total charged)
2026-05-09,Bolt,16.1,EUR,,Your Bolt ride on Saturday,19e0efa394868cad,19e0d0aeba21d395,https://mail.google.com/mail/u/0/#inbox/19e0d0aeba21d395,receipts-latvia@bolt.eu,Bolt ride receipt — Apple Pay
2026-05-10,Apple,69.99,EUR,,Your Subscription is Expiring,19e101d9deedc687,19e101d9deedc687,https://mail.google.com/mail/u/0/#inbox/19e101d9deedc687,email.apple.com,Subscription expiring — €69.99/year
2026-05-10,DJI,19,EUR,66356431FB700746,DJI Care Refresh Service Agreement,19e1078d0b409fa0,19e1078d0b409fa0,https://mail.google.com/mail/u/0/#inbox/19e1078d0b409fa0,noreply.dji@dji.com,Found total 'EUR 19' in body (Replacement Fee: Accidental Damage EUR 19)
2026-05-10,Bolt,10,EUR,,Your Bolt ride on Sunday,19e11e18c6c5ff82,19e11e18c6c5ff82,https://mail.google.com/mail/u/0/#inbox/19e11e18c6c5ff82,receipts-latvia@bolt.eu,Total charged in email; no invoice number found
2026-05-09,Apple,9.99,EUR,800131558340,Your invoice from Apple.,19e12194f73dd9ef,19e12194f73dd9ef,https://mail.google.com/mail/u/0/#inbox/19e12194f73dd9ef,email.apple.com,Subscription renewal - Sona (weekly)
2026-05-10,Bolt,12.9,EUR,,Your Bolt ride on Sunday,19e124d64444789b,19e11e18c6c5ff82,https://mail.google.com/mail/u/0/#inbox/19e11e18c6c5ff82,receipts-latvia@bolt.eu,Ride receipt — parsed total from email body
2026-05-10,Apple,9.99,EUR,744131851044,Your invoice from Apple.,19e14870399b5bd3,19e12194f73dd9ef,https://mail.google.com/mail/u/0/#inbox/19e12194f73dd9ef,no_reply@email.apple.com,TOTAL found in email body; used DOCUMENT NO. as invoice_no.
2026-05-12,Apple,3.99,EUR,,Your Subscription is Confirmed,19e1d2f1e99b0171,19e1d2f1e99b0171,https://mail.google.com/mail/u/0/#inbox/19e1d2f1e99b0171,no_reply@email.apple.com,Subscription confirmed; renewal price €3.99/month; 1-month trial
2026-05-15,Apple,8.99,EUR,682134248097,Your invoice from Apple.,19e2df2715eb0ac3,19e2df2715eb0ac3,https://mail.google.com/mail/u/0/#inbox/19e2df2715eb0ac3,no_reply@email.apple.com,Parsed from email HTML
2026-05-16,CityBee,4,EUR,,CityBee trip ID6191236,19e3101d32bc60c6,19e3101d32bc60c6,https://mail.google.com/mail/u/0/#inbox/19e3101d32bc60c6,info@citybee.lv,Total 4.00 EUR found in email; no invoice number
2026-05-16,Bolt,42.44,EUR,,Delivery from Bolt Food,19e3180383c8b15a,19e3180383c8b15a,https://mail.google.com/mail/u/0/#inbox/19e3180383c8b15a,latvia-food@bolt.eu,Parsed total from email body.
2026-05-16,Go3 L,12.99,EUR,,Līguma kopsavilkums,19e323a509b092fe,19e323a509b092fe,https://mail.google.com/mail/u/0/#inbox/19e323a509b092fe,account@info.go3.lv,Parsed from PDF OCR
2026-05-16,Apple,9.99,EUR,756134702406,Your invoice from Apple.,19e341a065c9a613,19e341a065c9a613,https://mail.google.com/mail/u/0/#inbox/19e341a065c9a613,email.apple.com,Subscription renewal — Sona: AI Music & Cover Maker (weekly)
2026-05-17,Bolt,16.9,EUR,,Your Bolt ride on Sunday,19e359de47084f6c,19e359de47084f6c,https://mail.google.com/mail/u/0/#inbox/19e359de47084f6c,receipts-latvia@bolt.eu,Parsed total charged from email
2026-05-18,Wolt,12.82,EUR,6a0b351f265a36dae39dc744,Your order’s delivered: Rimi Hyper (Mārupe) 18.05.2026,19e3be94d4248c24,19e3be94d4248c24,https://mail.google.com/mail/u/0/#inbox/19e3be94d4248c24,wolt.com,Parsed total & invoice_no from email HTML.
2026-05-19,OpenAI,5.91,USD,,Your OpenAI API account has been funded,19e3f7ae9340f6f5,19e3f7ae9340f6f5,https://mail.google.com/mail/u/0/#inbox/19e3f7ae9340f6f5,noreply@tm.openai.com,Charged $5.91 to card ending 2308; no invoice number found
2026-05-19,Wolt,30,EUR,,You just received €30.00 in gift card balance!,19e40bc83e008bdc,19e40bc83e008bdc,https://mail.google.com/mail/u/0/#inbox/19e40bc83e008bdc,info@wolt.com,Redeemed gift card balance
2026-05-19,Wolt,17.95,EUR,6a0c7a0cacc5600bbeb42d39,Your order’s delivered: Rimi Hyper (Mārupe) 19.05.2026,19e40d15ba36397a,19e40d15ba36397a,https://mail.google.com/mail/u/0/#inbox/19e40d15ba36397a,info@wolt.com,Parsed total from email body
2026-05-19,Etsy,2.5,GBP,4062360326,Etsy Order confirmation for: £2.50 from: bella3771 (4062360326),19e426d3b79b5996,19e426d3b79b5996,https://mail.google.com/mail/u/0/#inbox/19e426d3b79b5996,transaction@etsy.com,Order confirmation; Transaction ID 5071602930
2026-05-21,Bluehost,26.19,USD,,Important Notice: We are having issues renewing your services,19e494069974a4fa,19e494069974a4fa,https://mail.google.com/mail/u/0/#inbox/19e494069974a4fa,noreply@account.bluehost.com,Auto-renewal reminder; parsed Today's Total $26.19 from email
2026-05-22,Apple,9.99,EUR,828136880066,Your invoice from Apple.,19e505164cfdb212,19e505164cfdb212,https://mail.google.com/mail/u/0/#inbox/19e505164cfdb212,no_reply@email.apple.com,App Store / iCloud 2 TB subscription (monthly)
2026-05-23,n8n,29.04,EUR,74546241-163800586,Your n8n receipt,19e52a1501c13045,19e52a1501c13045,https://mail.google.com/mail/u/0/#inbox/19e52a1501c13045,help@paddle.com,Subscription receipt via Paddle — Amount Paid €29.04
2026-05-23,Rimi Hyper,18.21,EUR,6a119819a83d7586840af43d,Your order’s delivered: Rimi Hyper (Mārupe) 23.05.2026,19e54d2c29191420,19e54d2c29191420,https://mail.google.com/mail/u/0/#inbox/19e54d2c29191420,info@wolt.com,Total extracted from email body
2026-05-23,Rimi Hyper,56.05,EUR,6a11a4b9aedf9468e0cacef0,Your order’s delivered: Rimi Hyper (Mārupe) 23.05.2026,19e54fff9b11d18b,19e54d2c29191420,https://mail.google.com/mail/u/0/#inbox/19e54d2c29191420,info@wolt.com,Total found in email; venue Rimi Hyper
2026-05-23,Wolt,10.94,EUR,6a11b0de696aabefea456a4d,Your order’s delivered: Rimi Hyper (Mārupe) 23.05.2026,19e5530f9a282b36,19e54d2c29191420,https://mail.google.com/mail/u/0/#inbox/19e54d2c29191420,info@wolt.com,Receipt from Wolt — venue Rimi Hyper (Mārupe)
2026-05-23,Wolt,14.59,EUR,6a11f54d018ab72ef75aaed7,Purchase receipt,19e5652db50a24e2,19e5652db50a24e2,https://mail.google.com/mail/u/0/#inbox/19e5652db50a24e2,info@wolt.com,Total parsed from email; Order ID present
2026-05-23,Apple,9.99,EUR,838137610590,Your invoice from Apple.,19e58e7ddabb775a,19e58e7ddabb775a,https://mail.google.com/mail/u/0/#inbox/19e58e7ddabb775a,no_reply@email.apple.com,Subscription renewal — Sona: AI Music & Cover Maker (weekly)
2026-05-24,Apple,28.49,EUR,652138073914,Your invoice from Apple.,19e5db4515eefa32,19e5db4515eefa32,https://mail.google.com/mail/u/0/#inbox/19e5db4515eefa32,no_reply@email.apple.com,Subscription renewal; VAT 21%
2026-05-26,Apple,2.99,EUR,676138852939,Your invoice from Apple.,19e646611d8d0e02,19e646611d8d0e02,https://mail.google.com/mail/u/0/#inbox/19e646611d8d0e02,no_reply@email.apple.com,iCloud+ 200 GB subscription renewal
2026-05-26,Duck World,6,EUR,14497,Refund notification,19e64f2d390c2934,19e64f2d390c2934,https://mail.google.com/mail/u/0/#inbox/19e64f2d390c2934,quack@duck-world.com,Refund notification — total amount refunded
2026-05-26,Anthropic,106.2,EUR,SVYU2MEA-0003,"Your receipt from Anthropic, PBC #2436-4190-2289",19e65502fc9a3cde,19e65502fc9a3cde,https://mail.google.com/mail/u/0/#inbox/19e65502fc9a3cde,invoice+statements@mail.anthropic.com,"Receipt paid May 26, 2026; total €106.20"
2026-05-27,Audible,0,USD,D01-6737115-4950655,"Thanks, your order is complete",19e6b37689ce78d7,19e6b37689ce78d7,https://mail.google.com/mail/u/0/#inbox/19e6b37689ce78d7,donotreply@audible.com,1 credit used; total $0.00
2026-05-28,Kebab City,13.41,EUR,,Delivery from Bolt Food,19e6e32285a5fe88,19e6e32285a5fe88,https://mail.google.com/mail/u/0/#inbox/19e6e32285a5fe88,latvia-food@bolt.eu,Total charged parsed from email
2026-05-28,LyraBet,200,EUR,23700184,Deposit Confirmed – EUR 200.00,19e6fd22fa6a7884,19e6fd22fa6a7884,https://mail.google.com/mail/u/0/#inbox/19e6fd22fa6a7884,support@lyrabet.com,Deposit confirmation (parsed)
2026-05-30,Bolt,21,EUR,,Your Bolt ride on Saturday,19e7a09c2280d23c,19e7a09c2280d23c,https://mail.google.com/mail/u/0/#inbox/19e7a09c2280d23c,receipts-latvia@bolt.eu,Total charged parsed from email
2026-05-31,Bolt,4,EUR,,Your Bolt ride on Sunday,19e7b17b59eea666,19e7b17b59eea666,https://mail.google.com/mail/u/0/#inbox/19e7b17b59eea666,receipts-latvia@bolt.eu,Parsed total from email body
2026-05-31,Bolt,26.9,EUR,,Your Bolt ride on Sunday,19e7b47f347c0ac8,19e7b17b59eea666,https://mail.google.com/mail/u/0/#inbox/19e7b17b59eea666,receipts-latvia@bolt.eu,Parsed total from email body
2026-05-30,Apple,9.99,EUR,726140920630,Your invoice from Apple.,19e7bab6b4eb64fc,19e7bab6b4eb64fc,https://mail.google.com/mail/u/0/#inbox/19e7bab6b4eb64fc,no_reply@email.apple.com,Subscription renewal - Sona (weekly)
2026-05-31,Apple,22.99,EUR,826140955351,Your invoice from Apple.,19e7ef7eee97353f,19e7ef7eee97353f,https://mail.google.com/mail/u/0/#inbox/19e7ef7eee97353f,no_reply@email.apple.com,Parsed from email body
2026-05-31,Apple,3.99,EUR,654141169439,Your invoice from Apple.,19e820bb8430aa5c,19e820bb8430aa5c,https://mail.google.com/mail/u/0/#inbox/19e820bb8430aa5c,no_reply@email.apple.com,"Total €3,99 parsed from email body; VAT 21%"
2026-06-01,Etsy,3,GBP,4074495764,Etsy Order confirmation for: £3.00 from: ly1d0impzzss3wd2 (4074495764),19e832905d71d9fb,19e832905d71d9fb,https://mail.google.com/mail/u/0/#inbox/19e832905d71d9fb,transaction@etsy.com,Order total extracted from email
2026-06-01,Apple,63.99,EUR,690141468908,Your invoice from Apple.,19e835a1d4b814ff,19e820bb8430aa5c,https://mail.google.com/mail/u/0/#inbox/19e820bb8430aa5c,no_reply@email.apple.com,Duolingo subscription invoice; VAT included
,,200,DKK,,Here’s a copy of the EPIL terms,19e8a09c0eca23a7,19e8a09c0eca23a7,https://mail.google.com/mail/u/0/#inbox/19e8a09c0eca23a7,mail@etsy.com,Parsed from PDF OCR
2026-06-04,Bolt,8.5,EUR,,Your Bolt ride on Thursday,19e9441045cff474,19e9441045cff474,https://mail.google.com/mail/u/0/#inbox/19e9441045cff474,receipts-latvia@bolt.eu,Ride receipt; Apple Pay; no invoice_no
2026-06-05,OpenAI,5.91,USD,,Your OpenAI API account has been funded,19e97f57225ab46b,19e97f57225ab46b,https://mail.google.com/mail/u/0/#inbox/19e97f57225ab46b,noreply@tm.openai.com,Charged to credit card ending in 2308; parsed from email body.
2026-06-06,Apple,9.99,EUR,850144203288,Your invoice from Apple.,19e9f97ef513a170,19e9f97ef513a170,https://mail.google.com/mail/u/0/#inbox/19e9f97ef513a170,no_reply@email.apple.com,Subscription renewal — total from email body.
2026-06-07,Rimi Hyper,11.38,EUR,6a256134c2dc8940887d74e7,Your order’s delivered: Rimi Hyper (Mārupe) 07.06.2026,19ea218a645be1c3,19ea218a645be1c3,https://mail.google.com/mail/u/0/#inbox/19ea218a645be1c3,info@wolt.com,Parsed total from email (Total: EUR 11.38). Order ID present.
2026-06-07,Bolt,23.81,EUR,,Delivery from Bolt Food,19ea231fcb376983,19ea231fcb376983,https://mail.google.com/mail/u/0/#inbox/19ea231fcb376983,latvia-food@bolt.eu,Total charged parsed from email body
2026-06-07,Bolt,16.9,EUR,,Your Bolt ride on Sunday,19ea36ddba1f6f88,19ea36ddba1f6f88,https://mail.google.com/mail/u/0/#inbox/19ea36ddba1f6f88,receipts-latvia@bolt.eu,Ride receipt (Bolt)
2026-06-08,Etsy,1.62,GBP,4085391263,Etsy Order confirmation for: £1.62 from: veevdn8z (4085391263),19ea76f48b92a12a,19ea76f48b92a12a,https://mail.google.com/mail/u/0/#inbox/19ea76f48b92a12a,transaction@etsy.com,Order total £1.62; Transaction ID 5106745607
2026-06-10,Etsy,16,EUR,,Payment confirmation for your €16 one-time shop set-up fee,19eb296cbcd1dd9d,19eb296cbcd1dd9d,https://mail.google.com/mail/u/0/#inbox/19eb296cbcd1dd9d,mail@etsy.com,one-time €16 set-up fee; charged to card ending in 9329
2026-06-11,EverBee,29.99,USD,921D2282-0001,Your receipt from EverBee #2974-1845,19eb81dd5f9bbb57,19eb81dd5f9bbb57,https://mail.google.com/mail/u/0/#inbox/19eb81dd5f9bbb57,invoice+statements+acct_1Ij5LLAprxaDl4vm@stripe.com,"Receipt Paid June 11, 2026; last4 7391"
2026-06-12,Apple,3.99,EUR,680146287435,Your invoice from Apple.,19ebc57aeec1053c,19ebc57aeec1053c,https://mail.google.com/mail/u/0/#inbox/19ebc57aeec1053c,no_reply@email.apple.com,Parsed from email; includes VAT
2026-06-12,Apple,9.99,EUR,,You have got less than 10% of your iCloud storage left.,19ebddfc499fa84c,19ebddfc499fa84c,https://mail.google.com/mail/u/0/#inbox/19ebddfc499fa84c,noreply@email.apple.com,iCloud upgrade offer — monthly price mentioned
2026-06-13,Go3 L,24.99,EUR,,Līguma kopsavilkums,19ec35459dc982b3,19ec35459dc982b3,https://mail.google.com/mail/u/0/#inbox/19ec35459dc982b3,account@info.go3.lv,Parsed from PDF OCR
2026-06-13,Apple,9.99,EUR,722147256004,Your invoice from Apple.,19ec3bf816a2c770,19ec3bf816a2c770,https://mail.google.com/mail/u/0/#inbox/19ec3bf816a2c770,no_reply@email.apple.com,Apple subscription renewal — Sona: AI Music & Cover Maker
2026-06-15,Duck World,127.17,EUR,14497,Re: Order #14497 updated,19ecb27b2f1bb235,19e5fb8cea268a52,https://mail.google.com/mail/u/0/#inbox/19e5fb8cea268a52,quack@duck-world.com,Order update — used 'Total paid today' as charge amount
2026-06-16,,166.24,EUR,NUMBER,Wizz Air electronic invoice  DWAM-51766635  /  KLMSSP,19ed0adb7f42bb0a,19ed0adb7f42bb0a,https://mail.google.com/mail/u/0/#inbox/19ed0adb7f42bb0a,noreply@wizzair.com,Parsed from PDF OCR
2026-06-17,Binance,0.00039762,NTRN,,Token Collected For Conversion - 2026-06-17 14:13:05 (UTC),19ed5edb84b94c7c,19ed5edb84b94c7c,https://mail.google.com/mail/u/0/#inbox/19ed5edb84b94c7c,do-not-reply@ses.binance.com,Collected 0.00039762 NTRN for conversion to USDC
2026-06-19,Bolt,13.4,EUR,,Your Bolt ride on Friday,19edf336e58a0db6,19edf336e58a0db6,https://mail.google.com/mail/u/0/#inbox/19edf336e58a0db6,receipts-latvia@bolt.eu,Ride receipt — Total charged via Apple Pay
2026-06-19,Bolt,11.22,EUR,LV1326-840490,Your Bolt Drive ride with Toyota Yaris Cross on Friday,19edf5f6fff999f5,19edf5f6fff999f5,https://mail.google.com/mail/u/0/#inbox/19edf5f6fff999f5,receipts@bolt.eu,Parsed total from email body; invoice link contains LV1326-840490.
2026-06-19,Apple,9.99,EUR,,You have got less than 10% of your iCloud storage left.,19ee21153283de48,19ee21153283de48,https://mail.google.com/mail/u/0/#inbox/19ee21153283de48,noreply@email.apple.com,iCloud storage upgrade offer; monthly price parsed from email body
2026-06-20,Bluehost,26.19,USD,1896984736,Bluehost Order Confirmation,19ee3d474b128cd5,19ee3d474b128cd5,https://mail.google.com/mail/u/0/#inbox/19ee3d474b128cd5,noreply@account.bluehost.com,Order confirmation; total extracted from email
2026-06-20,Apple,9.99,EUR,852150093414,Your invoice from Apple.,19ee7ad8985cc2ba,19ee7ad8985cc2ba,https://mail.google.com/mail/u/0/#inbox/19ee7ad8985cc2ba,no_reply@email.apple.com,Weekly subscription: Sona
2026-06-22,Bolt,7.9,EUR,,Your Bolt ride on Monday,19eef730f24fc776,19eef730f24fc776,https://mail.google.com/mail/u/0/#inbox/19eef730f24fc776,receipts-latvia@bolt.eu,Total charged parsed from email body
2026-06-22,Apple,9.99,EUR,824150897461,Your invoice from Apple.,19eefd6493a68573,19eefd6493a68573,https://mail.google.com/mail/u/0/#inbox/19eefd6493a68573,no_reply@email.apple.com,"Parsed total from email (TOTAL 9,99 €)"
2026-06-22,Rimi,50.16,EUR,1112829414,﻿Pasūtījums 1112829414 ir gatavs piegādei,19ef003e08ce2505,19ef003e08ce2505,https://mail.google.com/mail/u/0/#inbox/19ef003e08ce2505,noreply@rimibaltic.com,Order ready notification — total €50.16; delivery date 22.06.2026
2026-06-22,Rimi Invoice,50.16,EUR,nr.,Tavs pasūtījums Nr. 1112829414 ir izpildīts!,19ef0235a01a1535,19ef0235a01a1535,https://mail.google.com/mail/u/0/#inbox/19ef0235a01a1535,noreply@rimibaltic.com,Parsed from PDF OCR
2026-06-22,Apple,17.99,EUR,664151073600,Your invoice from Apple.,19ef124797c280dc,19eefd6493a68573,https://mail.google.com/mail/u/0/#inbox/19eefd6493a68573,no_reply@email.apple.com,Parsed total from email body; VAT included.
2026-06-23,n8n,29.04,EUR,74546241-164815813,Your n8n receipt,19ef2300462433f8,19ef2300462433f8,https://mail.google.com/mail/u/0/#inbox/19ef2300462433f8,help@paddle.com,Subscription receipt via Paddle (VAT 21%)
2026-06-23,Bolt,2.83,EUR,LV1326-857359,Your Bolt Drive ride with Toyota Corolla Cross on Tuesday,19ef409220c4cd4e,19ef409220c4cd4e,https://mail.google.com/mail/u/0/#inbox/19ef409220c4cd4e,receipts@bolt.eu,Parsed total from email body
2026-06-25,Bolt,12,EUR,,Your Bolt ride on Thursday,19efcf0fd571435e,19efcf0fd571435e,https://mail.google.com/mail/u/0/#inbox/19efcf0fd571435e,receipts-latvia@bolt.eu,Total parsed from email body; no invoice number
2026-06-24,Apple,28.49,EUR,800152098851,Your invoice from Apple.,19efd27ef1b80cce,19efd27ef1b80cce,https://mail.google.com/mail/u/0/#inbox/19efd27ef1b80cce,no_reply@email.apple.com,Subscription renewal. Document 800152098851.
2026-06-25,Bolt,89.5,EUR,,Your Bolt ride on Thursday,19efe2401f5bb070,19efe2401f5bb070,https://mail.google.com/mail/u/0/#inbox/19efe2401f5bb070,receipts-cyprus@bolt.eu,Bolt ride receipt — Total charged parsed from email
2026-06-26,Etsy,2.5,GBP,4098813134,Etsy Order confirmation for: £2.50 from: o.allyb.1003@gmail.com (4098813134),19f028b05789d1cb,19f028b05789d1cb,https://mail.google.com/mail/u/0/#inbox/19f028b05789d1cb,etsy.com,Order total parsed from email body
2026-06-26,Love Shop,31.75,EUR,6a3e452e65dbbf797bb2e301,Your order’s delivered: Love Shop Cy Germasogia 26.06.2026,19f03525c0510dc9,19f03525c0510dc9,https://mail.google.com/mail/u/0/#inbox/19f03525c0510dc9,info@wolt.com,Total parsed from email body (receipt).
2026-06-26,Bolt,41.8,EUR,,Delivery from Bolt Food,19f03a4477255376,19f03a4477255376,https://mail.google.com/mail/u/0/#inbox/19f03a4477255376,cy-food@bolt.eu,Parsed total from email body
2026-06-26,OpenAI,5.99,USD,,Your OpenAI API account has been funded,19f040bff10a3484,19f040bff10a3484,https://mail.google.com/mail/u/0/#inbox/19f040bff10a3484,noreply@tm.openai.com,Charged to card ending in 2308; total $5.99 parsed from email body.
2026-06-26,Apple,2.99,EUR,722152861744,Your invoice from Apple.,19f04d2ad55523f0,19f04d2ad55523f0,https://mail.google.com/mail/u/0/#inbox/19f04d2ad55523f0,email.apple.com,iCloud+ 200 GB (Monthly) renewal
2026-06-26,Bolt,11,EUR,,Your Bolt ride on Friday,19f05144e677dd75,19f05144e677dd75,https://mail.google.com/mail/u/0/#inbox/19f05144e677dd75,receipts-cyprus@bolt.eu,Bolt ride receipt (Apple Pay)
2026-06-27,Apple,9.99,EUR,,You have got less than 10% of your iCloud storage left.,19f06ac53d0ba237,19f06ac53d0ba237,https://mail.google.com/mail/u/0/#inbox/19f06ac53d0ba237,noreply@email.apple.com,"iCloud+ 2 TB offer €9,99 per month (promotional notice)"
2026-06-27,Bolt,16.48,EUR,181107-CY1426-342771,Delivery from Bolt Food,19f08fbb2d366503,19f08fbb2d366503,https://mail.google.com/mail/u/0/#inbox/19f08fbb2d366503,cy-food@bolt.eu,Receipt from Bolt Food (McDonald's Makariou); total charged found in email.
2026-06-27,Mindvalley,180.9,USD,INV-1320803,Your receipt from Mindvalley Inc #2536-2250,19f09d55eb681839,19f09d55eb681839,https://mail.google.com/mail/u/0/#inbox/19f09d55eb681839,invoice+statements@payments.mindvalley.com,"Paid Jun 27, 2026; total extracted from email."
2026-06-27,Apple,9.99,EUR,852153266943,Your invoice from Apple.,19f0bc12e5a22f67,19f0bc12e5a22f67,https://mail.google.com/mail/u/0/#inbox/19f0bc12e5a22f67,no_reply@email.apple.com,Subscription: Sona weekly (renews 5 Jul 2026)
2026-07-05,Todoist,36,EUR,,Upcoming renewal,19f0d3c471419dab,19f0d3c471419dab,https://mail.google.com/mail/u/0/#inbox/19f0d3c471419dab,no-reply@todoist.com,Subscription renewal (Pro Plan) — auto-renews 2026-07-05
2026-06-28,Bolt,14,EUR,,Your Bolt ride on Sunday,19f0fb685b92bcc1,19f0fb685b92bcc1,https://mail.google.com/mail/u/0/#inbox/19f0fb685b92bcc1,receipts-latvia@bolt.eu,"Total charged 14,00 € — ride receipt"
2026-06-29,Apple,39.99,EUR,744154175996,Your invoice from Apple.,19f15110ea95b192,19f15110ea95b192,https://mail.google.com/mail/u/0/#inbox/19f15110ea95b192,no_reply@email.apple.com,App Store in‑app purchase — total from invoice
2026-06-30,Apple,22.99,EUR,792154832652,Your invoice from Apple.,19f1a36b32e77168,19f1a36b32e77168,https://mail.google.com/mail/u/0/#inbox/19f1a36b32e77168,no_reply@email.apple.com,Subscription renewal — ChatGPT Plus (Monthly).
2026-06-30,Apple,3.99,EUR,800155048551,Your invoice from Apple.,19f1d2606991d2fb,19f1d2606991d2fb,https://mail.google.com/mail/u/0/#inbox/19f1d2606991d2fb,no_reply@email.apple.com,Marketplace Pass Trial (subscription)
,Google Invoice,,EUR,Account,Google Cloud Platform & APIs: Your invoice is available for 0120FA-84C9BC-6B6C27,19f1fbde88d19598,19f1fbde88d19598,https://mail.google.com/mail/u/0/#inbox/19f1fbde88d19598,payments-noreply@google.com,Parsed from PDF OCR
2026-07-02,Etsy,5.04,EUR,,Your payment of €5.04 has been received,19f20f135fdf7998,19f20f135fdf7998,https://mail.google.com/mail/u/0/#inbox/19f20f135fdf7998,billing@etsy.com,Payment received (automatic billing)
2026-07-03,Gan Bei Spice,89.58,EUR,,Delivery from Bolt Food,19f28f13e2662d23,19f28f13e2662d23,https://mail.google.com/mail/u/0/#inbox/19f28f13e2662d23,latvia-food@bolt.eu,Total charged extracted from email; payment: Apple Pay
2026-07-04,Wolt,146,EUR,6a49131d502dea7ebc2697d7,Purchase receipt,19f2d92280455a08,19f2d92280455a08,https://mail.google.com/mail/u/0/#inbox/19f2d92280455a08,info@wolt.com,Order ID 6a49131d502dea7ebc2697d7; venue yesyes.lv (Čaka)
2026-07-04,Apple,9.99,EUR,754156881347,Your invoice from Apple.,19f2fe5285236324,19f2fe5285236324,https://mail.google.com/mail/u/0/#inbox/19f2fe5285236324,no_reply@email.apple.com,Weekly subscription renewal — Sona: AI Music & Cover Maker
2026-07-05,Wolt,88.28,EUR,6a4a6ddb1a87d056501d506e,Purchase receipt,19f32d6e742d2da5,19f32d6e742d2da5,https://mail.google.com/mail/u/0/#inbox/19f32d6e742d2da5,info@wolt.com,Parsed total from email; Order ID present
2026-07-06,Etsy,52.28,GBP,,Your funds of £52.28 GBP are on the way!,19f37061211f3638,19f37061211f3638,https://mail.google.com/mail/u/0/#inbox/19f37061211f3638,support@etsy.com,Deposit to Revolut ending 1980
2026-07-07,Bolt,6.5,EUR,,Your Bolt ride on Tuesday,19f3db6a1a571e3b,19f3db6a1a571e3b,https://mail.google.com/mail/u/0/#inbox/19f3db6a1a571e3b,receipts-latvia@bolt.eu,Ride receipt — total parsed from email body
2026-07-08,SEXYSTYLE,63.38,EUR,6a4e7835c5d8bebb076c572e,Purchase receipt,19f42a7571a63b00,19f42a7571a63b00,https://mail.google.com/mail/u/0/#inbox/19f42a7571a63b00,info@wolt.com,Wolt receipt — venue SEXYSTYLE; Order ID 6a4e7835c5d8bebb076c572e
2026-07-08,Gan Bei Spice,33.24,EUR,LV6426-472824,Delivery from Bolt Food,19f42d2e0790c36b,19f42d2e0790c36b,https://mail.google.com/mail/u/0/#inbox/19f42d2e0790c36b,latvia-food@bolt.eu,Bolt Food receipt — Total 33.24€
,,545.43,EUR,,College Place MOM 2026,19f458e9c167dbc3,19f458e9c167dbc3,https://mail.google.com/mail/u/0/#inbox/19f458e9c167dbc3,info@complexmalta.com,Parsed from PDF OCR
0626-69-15,,6.2,EUR,Nr.,"SIA ""Mārupes komunālie pakalpojumi"" rēķins par 2026.g. jūniju",19f470026d0116ff,19f470026d0116ff,https://mail.google.com/mail/u/0/#inbox/19f470026d0116ff,horizon@lv.visma.com,Parsed from PDF OCR
2026-07-15,Canva,12,EUR,,Reminder: Your Canva Pro subscription is about to begin,19f4c9ae67f7649f,19f4c9ae67f7649f,https://mail.google.com/mail/u/0/#inbox/19f4c9ae67f7649f,no-reply@canva.com,Subscription reminder — start date 2026-07-15
2026-07-10,eRank,7.25,USD,,Your receipt from ERANK,19f4cf370df143c8,19f4cf370df143c8,https://mail.google.com/mail/u/0/#inbox/19f4cf370df143c8,help@paddle.com,Receipt via Paddle; invoice attached
2026-07-11,Gan Bei Spice,88.58,EUR,,Delivery from Bolt Food,19f514e9c3851571,19f514e9c3851571,https://mail.google.com/mail/u/0/#inbox/19f514e9c3851571,latvia-food@bolt.eu,Total charged found in email (Total charged)
